,For_key_ID,LSST_u,LSST_g,LSST_r,LSST_i,LSST_z,VIS,NISP_Y,NISP_J,NISP_H,z,t/Gyr,M*,M_initial,Z,SFH,tau/Gyr,Av_law,Av,t_l,physical,delta_LSST_u,delta_LSST_g,delta_LSST_r,delta_LSST_i,delta_LSST_z,delta_VIS,delta_NISP_Y,delta_NISP_J,delta_NISP_H
118750,544892,22.6063491800829,22.312927157027072,22.13891908255606,22.083469633099487,21.9453536835601,22.10432658585745,21.452851173256164,21.315565111523437,21.124212843777364,1.45,0.03,0.8533,10000000000.0,0.0,1.0,3.0,1.0,0.6,9.3738995,True,0.025569622715156025,0.014481192275729454,0.021553823390248597,0.025915782113944557,0.029045865365612236,0.011726389621443076,0.025806215521163203,0.022530162285502035,0.019302089275289012
207019,742650,18.728442200732932,18.723808331484907,18.847231484997454,18.89609913062726,18.9023162355951,18.86906257977575,19.09847730615389,19.345474664411014,19.649574760697238,0.98,0.005,0.9505,10000000000.0,0.3,1.0,0.1,1.0,0.4,7.8344979000000015,True,0.000703662359051898,0.0005311831866032801,0.0010344852910351451,0.0014233913424509907,0.001726650027825997,0.0006066306091075961,0.002982114538104351,0.0037359780845674056,0.004961400887183091
7471,96730,23.29841883923315,22.844770710498654,22.44479677797667,22.201755576119865,21.75548431682367,22.2476191527082,21.46884069107551,21.13925367979449,20.467933858586054,1.1,0.02,0.8752,10000000000.0,0.3,1.0,1.0,1.0,0.8,8.3007011,True,0.04933604368552077,0.023631120784035693,0.028615696431717758,0.02878222208984751,0.0243021288950951,0.013345176436692778,0.026184502087592043,0.0192134042308255,0.010543973845400127
209357,744992,17.9814694487226,17.9832042119343,17.828294958418617,17.844597442146686,17.82008949872287,17.83220902593837,17.56776091693502,17.176012561687237,17.046388612106114,0.36,0.03,0.8495,10000000000.0,0.3,1.0,0.1,1.0,0.4,4.060979799999999,True,0.0003535446909364698,0.0002685371157193048,0.00040465444931536015,0.0005410586193532441,0.0006367432062935445,0.00023358466087959614,0.0007289274747475838,0.0005080708985620784,0.0004511119377626611
115854,541965,22.578553367751137,22.148295199987267,21.957977657860088,21.943336472256966,21.89304864819944,21.95661200007857,21.965534088257417,21.952134050530482,21.985722567219042,2.23,0.001,0.9845,10000000000.0,0.0,1.0,3.0,1.0,0.6,10.8294754,True,0.02490946041248695,0.012444123712564049,0.01823074094899328,0.022875169457604014,0.027651858126048718,0.010259455686452052,0.04108888156495938,0.03982945097591043,0.04270161690416183
279451,927028,21.332438741619917,19.377115207008437,18.413020002588418,17.811473489451657,17.3586662723503,17.9804688596031,16.76547239694206,16.344538347884153,15.940795886562844,0.08,0.6,0.6547,10000000000.0,0.0,1.0,0.1,1.0,0.8,1.0866393,True,0.0077911994106198285,0.0009695368492178162,0.000693432703629797,0.0005248126805903596,0.00041622131786297074,0.0002677468190793064,0.00034821247015193077,0.0002362894437760653,0.00016294623116120963
268485,874840,23.044787457945517,21.201981653927014,21.162732388459325,21.28398674924752,21.340062618505776,21.23021473840827,21.5067005790821,21.736163473942824,21.63641907469694,3.37,0.03,0.8495,10000000000.0,0.0,1.0,0.1,0.0,0.0,11.8921967,True,0.03871545075088308,0.005205762132676467,0.008744285321414934,0.012641666236834883,0.016481787860505134,0.005297662901049497,0.027102185905841736,0.03286429497558132,0.030945985661294768
119179,545394,19.919628346648203,19.75832160354721,19.17623642874145,19.031477579984227,18.926485066856017,19.097311025762085,18.775197070342557,18.365031616087958,18.095870060833786,0.46,0.04,0.8382,10000000000.0,0.0,1.0,3.0,1.0,0.6,4.8802357,True,0.002110397773290887,0.001377350020991688,0.0014007618978134453,0.001611997336822253,0.001765567476009703,0.0007483837001606382,0.0022149520044021692,0.0015174846963871198,0.0011859989921588776
51866,264108,21.497045402536553,21.406598587184245,21.3785331299121,21.47251282863553,21.495624593933947,21.434735546943383,21.60578182615334,21.502424324961552,21.564469164703425,2.06,0.06,0.8168,10000000000.0,0.3,1.0,3.0,1.0,0.2,10.586359,True,0.009076623474250724,0.006285275518449185,0.010671963223832516,0.014990092748398739,0.019056551811201815,0.006384462199359463,0.02965680215684702,0.02665657328905133,0.028960384259051595
229494,802661,15.92035048519777,15.90790062281759,15.90558212447998,15.961440788721193,15.974006786182557,15.932871134989863,15.765568641822753,15.624222774503624,15.568497080657128,0.22,0.01,0.9139,10000000000.0,0.3,1.0,1.0,1.0,0.4,2.7158728,True,5.295223798791924e-05,3.9708576638334636e-05,6.885957215441464e-05,9.555299849860659e-05,0.00011624233360054456,4.0629765895382644e-05,0.00013865141942672295,0.00012172066600518645,0.0001156443235151412
235300,808684,20.7574301688067,20.45354098349035,19.846825646862825,19.678711632609502,19.55337817773313,19.745179824465858,19.211539316844146,18.831151981729235,18.632250932280307,0.35,0.5,0.6988,10000000000.0,0.3,1.0,1.0,1.0,0.4,3.9730152999999997,True,0.004575139282460462,0.002612909211731164,0.00259850956614742,0.002920682308244605,0.003148359521082349,0.0013578266239659042,0.003308905163076689,0.0023294013346747697,0.001943767515989316
269110,875466,23.606287551343808,21.815343651271867,21.57089599047725,21.74345473521967,21.730428812357946,21.66385855050636,21.887014030605574,22.103946044944095,22.035971504139123,3.62,0.04,0.8331,10000000000.0,0.0,1.0,0.1,0.0,0.0,12.041979800000002,True,0.06643612904142872,0.009158077617229086,0.012746892404292729,0.019128649960150023,0.02373801062935349,0.007865463498821303,0.03827227865082367,0.045553769501865016,0.04472643877280754
129012,574325,23.70731256058688,21.60551840892196,20.30407232283123,19.61406286157367,19.036633877694484,19.777952672090137,18.251177189959236,17.72354858106623,17.272985969185495,0.14,0.8,0.6373,10000000000.0,0.3,1.0,0.1,1.0,0.8,1.8240203999999998,True,0.07332369124087872,0.007548911257380779,0.00396063043080056,0.0027524809378504673,0.001954358895890784,0.0013993434521504932,0.0013674905063422562,0.0008410161197028142,0.000555807393999569
70694,286303,20.07751940193088,19.92832526537791,19.36206854454337,19.188948205674066,19.081068404205865,19.269836654888028,18.95629608734709,18.549615208947053,18.256565284873975,0.49,0.04,0.8378,10000000000.0,0.0,1.0,1.0,1.0,0.6,5.106113400000001,True,0.0024414302425393346,0.0016108100107709883,0.0016623570897994083,0.001862963387960895,0.002036124454573865,0.0008770903240899322,0.0026165215739681917,0.0017982261957111936,0.001375195111839116
139810,599131,23.546795030854746,23.64977795831672,23.547828710974738,23.251667245624215,22.63104787730947,23.298927580464618,22.41697095130037,22.147003132446027,21.63701864317769,0.96,1.5,0.633,10000000000.0,0.3,1.0,1.0,0.0,0.0,7.750747200000001,True,0.06270242248649664,0.04958203184748844,0.07999895610326524,0.07116792769102864,0.055672960979166505,0.03395035501221077,0.06167715319568439,0.04731559654698822,0.030963091771117418
108040,523623,17.16394433398127,17.09600186037767,16.96315265296468,17.01367103417352,17.0420506960983,16.991688619578664,17.012516440419283,16.984929862541392,17.015288933673588,0.26,0.1,0.7891,10000000000.0,-0.3,1.0,10.0,0.0,0.0,3.126385,True,0.00016648086356601838,0.00011861082317334544,0.00018239138448909332,0.00025179338710791185,0.0003109168935961109,0.00010772693904549755,0.0004371639284509745,0.0004261125447085429,0.0004383735273778837
47816,260051,22.10653487604739,20.502242863666602,20.25371891637215,20.353916448557158,20.3310322086705,20.306588287527678,20.429425042046226,20.649899745855333,20.842024361100727,3.56,0.005,0.9509,10000000000.0,0.3,1.0,3.0,1.0,0.2,12.0078716,True,0.01600605555612961,0.002732777793613041,0.0037809794764436977,0.005421061322109673,0.006459580576499416,0.002273863131041902,0.01012708184733166,0.012322088395126775,0.014882788841042846
73243,289953,24.035260992516946,23.876358412377826,23.518580546534544,22.91709864217669,22.37769987714481,23.09060019479383,22.15275550134401,21.900154503383504,21.463833880022953,0.93,0.4,0.7116,10000000000.0,0.0,1.0,1.0,1.0,0.6,7.621614,True,0.1014388506893015,0.061077931416083114,0.07783309852065705,0.05366910092604701,0.04371236660193628,0.028293346610391373,0.048650165272155176,0.03803332722708228,0.02639516127979632
251725,851683,21.02264576747845,20.965165652894214,20.998151625097908,21.05098353429367,20.904323075354803,21.00628481735688,20.642913885238094,20.595694339446474,20.475332038687796,1.33,0.04,0.8378,10000000000.0,-0.3,1.0,1.0,1.0,0.4,9.0469198,True,0.005847420419288307,0.004185663586794462,0.007512151189828476,0.01023397425179246,0.01098915552888736,0.004317221388347734,0.012315280838604656,0.011728549901201039,0.010616083358037385
59946,272212,19.93390223069247,19.852923570318968,19.92737369841582,20.02643480052145,20.047223112397237,19.97774753126154,19.881436282624023,19.944545639795507,20.02522298491184,1.39,0.008,0.9261,10000000000.0,0.0,1.0,0.1,1.0,0.4,9.2151041,True,0.0021383772235040264,0.001502741637844819,0.0027987513751332503,0.004017208010017019,0.004968260052869827,0.0016812965428890752,0.006124692934910225,0.006470298546937107,0.00701268481489142
63513,275785,21.21001533755997,21.16907921667121,21.15884051072817,21.021479243429397,20.61995178989114,21.015952417065137,20.58851591086862,20.57780096617333,20.373456040970783,1.06,0.06,0.8091,10000000000.0,0.0,1.0,0.1,1.0,0.4,8.1518965,True,0.006955435377568422,0.005050383064207665,0.008712931907165478,0.009963325525290929,0.008441202521033265,0.004355563201614464,0.011716673285506362,0.011538897617982062,0.009665054781973426
103359,518934,18.12012441362227,18.29390560740426,18.575290983555483,18.838090020957626,19.041127377898984,18.71452166557625,19.202225324581008,19.555980568941077,19.98922875754703,1.45,0.005,0.9509,10000000000.0,-0.3,1.0,10.0,0.0,0.0,9.3738995,True,0.00040172080100170317,0.00035750681087253345,0.0008052381084186417,0.0013494733737270646,0.00196247584502882,0.0005262163283182304,0.003280683391252651,0.004531941758594552,0.006783976267828972
41890,192748,24.09525833481896,23.74314779391153,23.305081464560054,22.995829167170626,22.313801521483434,23.022274826672607,21.943220228596992,21.541714628610528,21.023755903994356,1.09,0.05,0.8201,10000000000.0,-0.3,1.0,0.1,1.0,0.8,8.2640867,True,0.10773686152019617,0.05403116353635018,0.06372712410647645,0.05739106975646113,0.041138108565924744,0.026641846391829583,0.040268394994333115,0.02761368204943159,0.01759560969747168
266124,872475,21.337206676615327,20.031227777061538,19.876506951476266,20.0386014950587,20.088568456151172,19.95769366099785,20.282891907296825,20.576992301185392,20.871014194401205,3.76,0.005,0.9505,10000000000.0,0.0,1.0,0.1,0.0,0.0,12.1174612,True,0.007825720269389758,0.0017709419270017736,0.002670572176520164,0.004062228230520522,0.0051618374000471515,0.001650609422587961,0.008853690169173978,0.011530398575563225,0.015285664387550985
162533,659796,20.20293980637164,19.907624788240618,20.057980821748004,20.195028587201755,20.295698063594504,20.13651091621547,20.581880570208313,20.87739283314584,21.14650273690032,2.84,0.001,0.9845,10000000000.0,0.0,1.0,1.0,1.0,0.2,11.493407199999998,True,0.002741096467650477,0.0015803901709427184,0.0031567800258676263,0.004687748677548611,0.006251789114646905,0.0019452002646026885,0.011645665723091794,0.015153896613348455,0.01970263536533737
88731,341537,21.971978063814497,20.037127928417704,18.521501087316377,17.537000758401273,16.925975976214463,17.771586817762334,16.16659931044802,15.661527065908288,15.328897658763852,0.04,0.001,0.9845,10000000000.0,0.3,1.0,1.0,1.0,1.6,0.5589682,True,0.014117712061413322,0.0017805915988776638,0.0007663096947985855,0.0004076470651490768,0.0002793857942021091,0.00022090437644236457,0.000200596947468686,0.00012597498635077636,9.274367905824407e-05
187221,710448,20.66428184974921,20.647949019688763,20.708907605132865,20.804719405962867,20.898371250749932,20.769905053661727,21.11543322859801,21.106171973165953,21.23516041760897,2.22,0.04,0.8383,10000000000.0,0.3,1.0,10.0,0.0,0.0,10.816023800000002,True,0.00419763159398232,0.0031252468057986456,0.00575286681779444,0.008180207496274768,0.010928594701067447,0.0034773172900683454,0.01897248944875199,0.018646800310732778,0.021379833561402238
195447,730475,22.305716874781737,21.48780624340821,21.418329694835993,21.468736137156387,21.492271712598487,21.45292436094076,21.672106251329645,21.87528548816381,21.98072751512884,3.01,0.001,0.9845,10000000000.0,-0.3,1.0,3.0,1.0,0.4,11.635437,True,0.01928254350890202,0.0067733625150954045,0.011071445332530632,0.014939096064787051,0.018996969260051507,0.006491189980031278,0.03149809728119352,0.03720183138166314,0.04250542079607227
238218,812496,21.434123201614977,19.385815329352518,18.31293585433025,17.849501050520594,17.502918844049937,17.99847669915641,17.00201435713801,16.78915895120909,16.582892569052326,0.04,9.0,0.5391,10000000000.0,0.3,1.0,1.0,1.0,0.4,0.5589682,True,0.00856178504259398,0.0009773369535996095,0.0006323598968931203,0.0005435059714132256,0.0004753837366193924,0.00027222268922936235,0.0004329565556849554,0.0003558314414863634,0.00029436374529479806
190074,713306,20.455368690707044,20.600346916988613,20.622821437317153,20.29660571349191,20.325956369003066,20.46079565961788,20.340229570097186,20.25147556142824,19.983229701183816,0.75,0.3,0.7314,10000000000.0,0.3,1.0,10.0,0.0,0.0,6.7479105,True,0.0034607029246287763,0.002991192202173029,0.005313789177740197,0.005144276695576287,0.006429309311124211,0.002619415059187095,0.009331776312268482,0.008567306809220328,0.006746590026674195
104813,520390,21.99222948594991,20.67655032813199,20.257215750064535,20.428484112448814,20.471914257513493,20.343224903249148,20.661720403627537,20.918786634134452,21.133708563512524,3.99,0.01,0.914,10000000000.0,-0.3,1.0,10.0,0.0,0.0,12.2302198,True,0.014386803767448319,0.0032086645783913218,0.003793187580782233,0.005803424247963715,0.007359432392005517,0.0023516047024821876,0.012529228219580841,0.015734187454362517,0.01947172018481022
64024,276297,17.695745941260505,17.180102010208696,16.953653065426806,16.923841576528382,16.87608603824864,16.932178560239016,16.65595585697765,16.54958788643936,16.413693641357366,0.17,0.1,0.7767,10000000000.0,0.0,1.0,0.1,1.0,0.4,2.1700871,True,0.00027172169807597387,0.000128163488484952,0.0001808024536629482,0.00023180581160966722,0.0002668359374690455,0.0001019821867252953,0.00031480695598077284,0.00028539365928241696,0.0002518861683097383
81775,334060,20.49634421890837,20.494342552909146,20.533630220593853,20.336086349538203,20.112476291655657,20.391813317475467,20.077335649486717,19.993546873235207,19.825052790361244,0.97,0.05,0.8265,10000000000.0,-0.3,1.0,10.0,1.0,0.4,7.792851,True,0.0035942172150233956,0.002712965805929731,0.004894229382359823,0.005333402006519183,0.005277209310339283,0.002458806315653188,0.007331693819033613,0.0067671268897251296,0.005831822806778508
53091,265335,23.059880557625966,22.876981871386132,22.800116901003033,22.893820070081528,22.820121715522074,22.862576047532894,22.97027760828376,22.731731471621938,22.574446319418858,2.31,0.2,0.753,10000000000.0,0.3,1.0,3.0,1.0,0.2,10.9335709,True,0.03927573489736321,0.02434245186900749,0.039800114361220676,0.052611940461564546,0.06678582881766236,0.02313365848678657,0.10078695397487542,0.07861118083853978,0.07349271980593919
175964,696729,17.51818427434023,17.710503276433826,18.0099758240691,18.036151239641974,18.1519069567769,18.03289204797963,18.36174976475899,18.484109013093548,18.342062440640525,0.83,0.01,0.9128,10000000000.0,0.3,1.0,0.1,0.0,0.0,7.1584945000000015,True,0.00023071950961905895,0.00020889320824512276,0.0004783704230065849,0.0006453633821924484,0.0008644986511064015,0.00028098576582315693,0.0015139945784351809,0.0016931066674718777,0.0014878677142593799
5878,94270,20.317055696296272,20.08782926352227,19.8106477534299,19.663351181681286,19.608446810980244,19.73365472343792,19.585111837822808,19.6263867555719,19.753062235241263,0.54,0.001,0.9845,10000000000.0,0.3,1.0,1.0,1.0,0.8,5.4640026,True,0.0030456803403257956,0.0018657107761186915,0.0025132999348051314,0.002879813212927548,0.003312564321967397,0.0013435205696215558,0.004664921285335407,0.0048341967268274695,0.005457632898287203
270210,876568,21.66849254850767,21.508808318443094,21.619145611342876,21.70394720230845,21.76943231169373,21.678647385310256,21.94464643166578,21.883262131663745,21.705667624663405,2.62,0.06,0.8091,10000000000.0,0.0,1.0,0.1,0.0,0.0,11.2851372,True,0.010643496458122445,0.006905646133038595,0.01332797961985021,0.018462236926083054,0.024622056297368827,0.007971945481221925,0.04032035247273657,0.03746660312520665,0.03298559481807381
221397,770986,19.243942273490067,19.43971610957071,19.486516133580498,19.22834963679244,19.280239590509645,19.364476502882482,19.32311659597562,19.329620038439753,19.275511262346267,0.72,0.1,0.7879,10000000000.0,-0.3,1.0,1.0,0.0,0.0,6.5837688,True,0.0011316817699427366,0.001027080112448627,0.0018643365759522148,0.0019316316821236165,0.002446832948477483,0.0009568510107678338,0.0036664377852428293,0.0036820045426174124,0.003515315588099593
197611,732643,18.837772489205708,18.928210057331313,18.839333431428273,18.63835588755498,18.61473838609792,18.738242014171398,18.541584773327497,18.415604591587908,18.27976453511171,0.65,0.02,0.8755,10000000000.0,-0.3,1.0,3.0,1.0,0.4,6.1771793,True,0.0007782593015748163,0.0006412159547955177,0.0010269855192306266,0.0011230635187156493,0.0013244766918176093,0.0005378291288988928,0.0017865053453189428,0.0015897334775925526,0.0014048964657798779
47254,259488,21.60912204787524,20.654049295877837,20.32844897743952,20.459834570131754,20.473406142486088,20.394724876747723,20.65065752241799,20.92446991766567,21.236659671818757,3.94,0.001,0.9845,10000000000.0,0.3,1.0,3.0,1.0,0.2,12.206809,True,0.010072199516678988,0.0031428548210699217,0.004050646276370178,0.005972062167661393,0.007369606850245197,0.00246538256280933,0.012402930781060787,0.01581555074567966,0.02140939130609707
119150,545365,17.55287726913443,17.056401793746655,16.77006036723855,16.677072141098712,16.550941413132996,16.704744816487658,16.131096115693136,15.88665634172529,15.582397043042395,0.17,0.04,0.8382,10000000000.0,0.0,1.0,3.0,1.0,0.6,2.1700871,True,0.0002382123754847115,0.00011436267889815146,0.00015267373137860767,0.00018469039918608322,0.00019777177892932,8.27111996611974e-05,0.00019414415499028416,0.00015499736673851627,0.00011713436296263948
252379,852338,21.980869502798846,21.892754266490115,21.83817198633093,21.905377943399106,21.863935193244025,21.877245104601506,21.721735313608924,21.491864059918015,21.3902775260397,1.87,0.05,0.8259,10000000000.0,-0.3,1.0,1.0,1.0,0.4,10.273427,True,0.01423522447675986,0.009834772540561934,0.01631865346200661,0.02211282963486673,0.026905701517461442,0.009547382451043614,0.032949157930873454,0.026404887408087732,0.024665181749011368
195979,731008,20.773765313173346,20.58204613281673,20.557102454114663,20.601157025684504,20.668939327992554,20.592788314534552,20.821000029724505,20.88013143321134,21.035750969459734,2.33,0.005,0.9509,10000000000.0,-0.3,1.0,3.0,1.0,0.4,10.9586544,True,0.004644771139343998,0.0029411983927349118,0.005001316280632213,0.006794606652146461,0.00883332724684998,0.002956407667592198,0.014495871148415294,0.015191628096435109,0.01779116223532035
153890,637532,24.016393863510103,22.2462136207665,21.702369938143345,21.692768547297483,21.617802890181533,21.700430189472154,21.687732269223652,21.811130459128268,21.747534887364488,3.72,0.008,0.9261,10000000000.0,-0.3,1.0,0.1,1.0,0.4,12.0964584,True,0.099541531880243,0.013618344617520284,0.014393430661208018,0.018277816796968854,0.021362118505715042,0.00813138117491349,0.03194804739020549,0.03513697098145208,0.03428343427139397
268363,874718,20.309475510715714,20.380538318491993,20.509358307957914,20.653652820753443,20.76428890939172,20.59339118936267,20.94839305860877,20.79061818517505,20.92059616410416,2.15,0.03,0.8495,10000000000.0,0.0,1.0,0.1,0.0,0.0,10.7189865,True,0.0030244354507097454,0.002443004798308584,0.004785907714607859,0.0071279446716533265,0.00964993348768195,0.002958041890356862,0.016287120892447788,0.01400503891700233,0.01600015979344849
92992,506509,17.857205201010448,18.163404972350563,18.561893547109072,18.83979314215322,19.001383942440192,18.700609936364856,19.385724331498402,19.802746354256307,20.288774347287763,0.98,0.001,0.9845,10000000000.0,-0.3,1.0,0.1,0.0,0.0,7.8344979000000015,True,0.00031530025353898665,0.0003170182906708906,0.0007953610515405046,0.0013515879773197965,0.0018918396352440297,0.0005195224507294478,0.003883687882149236,0.005682302108824948,0.008939728304888582
286140,957706,23.168798155257836,22.88538483778903,22.595093325521937,22.540470663591353,22.378377976937017,22.56553853273433,22.094087902358446,21.925147409177107,21.65570507401383,1.63,0.04,0.8371,10000000000.0,0.3,1.0,3.0,1.0,0.6,9.8005342,True,0.043575694745203515,0.024531512180544883,0.0328976078957243,0.03876540449740196,0.043740558093063625,0.017755148948895006,0.046144964899365225,0.03888698924414302,0.03150099849676767
249507,849461,22.96465998831768,21.56181373745151,21.371151900051853,21.356675604950745,21.33452979875474,21.365747190190536,21.445161002092746,21.55844708601283,21.35169926140296,3.15,0.008,0.9269,10000000000.0,-0.3,1.0,1.0,1.0,0.4,11.7417927,True,0.03587602516472089,0.0072511071033329886,0.010599474148436303,0.013500949722991897,0.016396997104325618,0.005995208893153989,0.025626206413544093,0.028031369746035574,0.023803691876857002
12839,107339,18.982368813073418,19.026711012424606,19.21672261313511,19.406757771107998,19.53621776785097,19.318406905689844,19.453848824598456,19.61513649309225,19.804555543596667,1.44,0.008,0.927,10000000000.0,0.0,1.0,3.0,1.0,0.2,9.348057699999998,True,0.0008892099628783377,0.0007021086441536005,0.0014539997102327117,0.002275539192721706,0.003098876866710628,0.0009171583408140645,0.004134703007485093,0.004784585502115452,0.0057227440166778
220482,770069,23.42595333316346,21.69052805199699,21.498409675760307,21.666935193443305,21.683631577337263,21.593392868088653,21.858116284879458,22.0849488312494,22.02438349064004,3.57,0.05,0.8259,10000000000.0,-0.3,1.0,1.0,0.0,0.0,12.0136337,True,0.05578074623637744,0.008163648929066788,0.011921319292286032,0.01785847293651709,0.02271979037235664,0.0073770770584048375,0.03728415630408509,0.04479652440025324,0.04425112537638403
44919,212622,23.025523933985415,21.997669916177077,20.96670729180201,20.3927069200668,20.01902524937877,20.57651129450305,19.542222385938736,19.19117535621327,19.00703070341546,0.35,0.005,0.9505,10000000000.0,0.3,1.0,0.1,1.0,1.2,3.9730152999999997,True,0.03801231504014446,0.010832390807816412,0.0072973356054286944,0.005616739989759437,0.004840434191024098,0.0029126233038448113,0.004484606271956234,0.003242532367460571,0.002745138874507881
91551,497657,22.331778731250797,21.05647141263006,19.983734986237533,19.260635531065375,18.6460073517131,19.42276889794987,17.561758927606398,16.857882401960744,16.20899473395415,0.18,0.03,0.8531,10000000000.0,0.3,1.0,1.0,1.0,1.2,2.2822769,True,0.019758970824884665,0.004552860251306121,0.0029479785552645045,0.0019897766035079254,0.0013632148863954299,0.0010095418334533017,0.0007249103825173984,0.0003790742810557766,0.00020860481087643917
210584,746221,19.74761744837658,19.753321504286944,19.624750418204183,19.487917954465903,19.488823905923255,19.563212943446203,19.40515905591388,19.0671221865569,18.725546529407673,0.63,0.05,0.8201,10000000000.0,0.3,1.0,0.1,1.0,0.4,6.0545687999999975,True,0.001800712253923194,0.0013710216724843673,0.002117601909811102,0.0024515701227550016,0.002966226564488159,0.0011486939136676226,0.003953705528407535,0.0028933723039248848,0.0021181871056860264
209034,744668,24.05281390621075,22.528377010445986,22.258567029529345,22.173568297851368,22.034557321694948,22.20410080708096,22.116054695892057,22.200406450463944,22.01828974274733,3.13,0.02,0.8729,10000000000.0,0.3,1.0,0.1,1.0,0.4,11.7271395,True,0.10323912617302528,0.01765892735514359,0.02407932563816184,0.028072708751291614,0.0315910688449016,0.012831703620713567,0.0470678455821839,0.04959116603654548,0.044003206036879426
3514,52541,22.255137292684484,21.12747623878971,20.16509584806328,19.65421563071473,19.319267772012182,19.823557764170644,18.63286233777255,18.083281734617277,17.613680797319827,0.24,0.1,0.7888,10000000000.0,0.0,1.0,3.0,1.0,1.0,2.9239194,True,0.018390956619137463,0.0048605377442748135,0.0034843704341404958,0.0028557771870172696,0.0025365552127784258,0.001459231916305167,0.001943051537468485,0.0011710200201311169,0.0007606840673324675
135051,594364,20.071033000246512,20.150030988955855,20.313962913869844,20.37013665724671,20.199522975778212,20.312008209770717,20.325266337704285,20.36855904097292,20.144402445840676,1.05,0.1,0.7879,10000000000.0,0.3,1.0,1.0,0.0,0.0,8.1136971,True,0.002426857744511913,0.00197571510402231,0.003996909547041484,0.005502047304561777,0.00571958238513403,0.002285200550307542,0.009204587276067398,0.009534201362008563,0.007826441078057085
193071,716308,21.690984200309945,21.813643426509913,21.685726776044827,21.239031046161884,21.155427579490503,21.43918140979898,21.02629265513846,20.775219239761604,20.41494653675214,0.72,1.0,0.6684,10000000000.0,0.3,1.0,10.0,0.0,0.0,6.5837688,True,0.010868367621719525,0.009143749505291981,0.014173735368180711,0.012137362416193596,0.013877918093063617,0.006410388047549596,0.01748897351129747,0.013810338386640668,0.010041632425878605
156169,639815,22.815556243977024,22.449957710602746,22.335408503222492,22.3545444571617,22.30526000376718,22.359860780534042,22.392387151386274,22.196423274251416,21.93047604497381,2.51,0.04,0.8331,10000000000.0,-0.3,1.0,0.1,1.0,0.4,11.1579838,True,0.03114901515075436,0.01642874239897661,0.025856177469093924,0.032937021248289663,0.04080602769382821,0.014764009635954195,0.060334305775025715,0.04941790383905131,0.04058114719134699
220767,770355,17.704043991874848,17.867103784787517,17.65851016526464,17.742926181088862,17.777809000857527,17.705864100994532,17.806049474409967,17.756875021299855,17.78777745754659,0.42,0.06,0.816,10000000000.0,-0.3,1.0,1.0,0.0,0.0,4.5652318,True,0.00027380685694619405,0.00024130388825202155,0.0003460702924628777,0.0004927246843711384,0.0006124128855821402,0.00020793343113513594,0.0009077459500666799,0.0008672100854617353,0.0008929853210210292
182702,704484,22.792858675744174,21.262686349139752,20.094552747618305,19.65652458789568,19.42755441373911,19.823958707770824,18.91995344633364,18.566042859186886,18.36726155870577,0.25,1.0,0.6247,10000000000.0,0.3,1.0,0.1,0.0,0.0,3.0258391,True,0.030487675967551125,0.005505088688554906,0.0032650085280730755,0.0028618332156136552,0.002803136974603557,0.0014597696162523069,0.0025304882203668524,0.0018255945054769832,0.0015228050906720772
134620,593932,21.814360469543658,21.416699508607106,21.479463210002514,21.521327969943332,21.539297181938828,21.50751016199312,21.7299593290361,21.847020871727672,21.804488276116565,2.74,0.06,0.816,10000000000.0,0.3,1.0,1.0,0.0,0.0,11.4024391,True,0.012190017244020412,0.006344016735409104,0.011714515193300414,0.015664780723189636,0.019850174090329242,0.006822198003629894,0.033195890241578804,0.0362780821554661,0.03613136092055565
138645,597964,22.517133709505085,22.590493318467963,22.60382437058908,22.38481558525738,21.92185233364856,22.415314416642552,21.8274013228355,21.668663649687982,21.273341100263995,0.99,0.8,0.6712,10000000000.0,0.3,1.0,1.0,0.0,0.0,7.87569,True,0.02351171560782641,0.018698394571325307,0.03316532977254776,0.033825507401056186,0.028410856068794548,0.015518306309313697,0.03626137932749488,0.030940285725072687,0.022145440327415396
48223,260459,19.109165803794156,19.182412710519102,19.24491268457396,19.411572671684326,19.544798051008463,19.34023952072125,19.57629315615614,19.72233716498357,19.93503709548999,1.63,0.008,0.927,10000000000.0,0.3,1.0,3.0,1.0,0.2,9.8005342,True,0.0009994574739026656,0.0008103718005641413,0.0014922593886754786,0.0022856215385785353,0.0031235202077096033,0.0009357596618745903,0.0046272644463922,0.005278667658627116,0.0064536338219244845
22097,116613,20.690386327157867,20.07412889658527,19.475620965878193,19.257226340402084,19.126698317407644,19.346248613029626,18.85728318238187,18.660610414709524,18.505656332638075,0.24,2.0,0.6279,10000000000.0,0.0,1.0,3.0,1.0,0.2,2.9239194,True,0.004300157078062605,0.001842316831992968,0.0018457136326205912,0.001983555332869315,0.0021236567382396463,0.0009409451757776792,0.002388714907845118,0.001991426674090896,0.0017298335659646895
10804,104410,21.380310273568696,19.94072555558675,18.985295069214672,18.38360978990362,17.864867998897154,18.533580234382796,17.1405435251297,16.707833050615577,16.285994346927453,0.09,1.5,0.633,10000000000.0,0.3,1.0,1.0,1.0,0.8,1.2139188,True,0.008144873057554841,0.001629312239498147,0.0011748010336693694,0.0008884731749157587,0.0006635662972795866,0.00044549652418689103,0.0004918631875954324,0.00033015989668835877,0.000223936208060466
